;;;
;;;
;;;
Total;293;100;100
;;;
AREA # 020090107;1885;;
;;;
Categorías;Casos;%;Acumulado %
0;25;10;10
1;235;90;100
Total;260;100;100
;;;
AREA # 020090108;1886;;
;;;
Categorías;Casos;%;Acumulado %
0;36;13;13
1;244;87;100
Total;280;100;100
;;;
AREA # 020090109;1887;;
;;;
Categorías;Casos;%;Acumulado %
0;37;11;11
1;309;89;100
Total;346;100;100
;;;
AREA # 020090201;1888;;
;;;
Categorías;Casos;%;Acumulado %
0;41;12;12
1;308;88;100
Total;349;100;100
;;;
AREA # 020090202;1889;;
;;;
Categorías;Casos;%;Acumulado %
0;24;8;8
1;277;92;100
Total;301;100;100
;;;
AREA # 020090203;1890;;
;;;
Categorías;Casos;%;Acumulado %
0;37;11;11
1;293;89;100
Total;330;100;100
;;;
AREA # 020090204;1891;;
;;;
Categorías;Casos;%;Acumulado %
0;34;8;8
1;380;92;100
Total;414;100;100
;;;
AREA # 020090205;1892;;
;;;
Categorías;Casos;%;Acumulado %
0;33;8;8
1;395;92;100
Total;428;100;100
;;;
AREA # 020090206;1893;;
;;;
Categorías;Casos;%;Acumulado %
0;23;9;9
1;232;91;100
Total;255;100;100
;;;
AREA # 020090207;1894;;
;;;
Categorías;Casos;%;Acumulado %
0;17;6;6
1;283;94;100
Total;300;100;100
;;;
AREA # 020090208;1895;;
;;;
Categorías;Casos;%;Acumulado %
0;14;6;6
1;231;94;100
Total;245;100;100
;;;
AREA # 020090209;1896;;
;;;
Categorías;Casos;%;Acumulado %
0;23;6;6
1;335;94;100
Total;358;100;100
;;;
AREA # 020090210;1897;;
;;;
Categorías;Casos;%;Acumulado %
0;26;9;9
1;279;91;100
Total;305;100;100
;;;
AREA # 020090211;1898;;
;;;
Categorías;Casos;%;Acumulado %
0;37;11;11
1;310;89;100
Total;347;100;100
;;;
AREA # 020090212;1899;;
;;;
Categorías;Casos;%;Acumulado %
0;25;11;11
1;198;89;100
Total;223;100;100
;;;
AREA # 020090301;1900;;
;;;
Categorías;Casos;%;Acumulado %
0;89;33;33
1;178;67;100
Total;267;100;100
;;;
AREA # 020090302;1901;;
;;;
Categorías;Casos;%;Acumulado %
0;76;30;30
1;181;70;100
Total;257;100;100
;;;
AREA # 020090303;1902;;
;;;
Categorías;Casos;%;Acumulado %
0;50;21;21
1;189;79;100
Total;239;100;100
;;;
AREA # 020090304;1903;;
;;;
Categorías;Casos;%;Acumulado %
0;34;14;14
1;208;86;100
Total;242;100;100
;;;
AREA # 020090305;1904;;
;;;
Categorías;Casos;%;Acumulado %
0;29;11;11
1;242;89;100
Total;271;100;100
;;;
AREA # 020090306;1905;;
;;;
Categorías;Casos;%;Acumulado %
0;34;11;11
1;264;89;100
Total;298;100;100
;;;
AREA # 020090307;1906;;
;;;
Categorías;Casos;%;Acumulado %
0;35;11;11
1;281;89;100
Total;316;100;100
;;;
AREA # 020090308;1907;;
;;;
Categorías;Casos;%;Acumulado %
0;15;5;5
1;264;95;100
Total;279;100;100
;;;
AREA # 020090309;1908;;
;;;
Categorías;Casos;%;Acumulado %
0;18;7;7
1;239;93;100
Total;257;100;100
;;;
AREA # 020090310;1909;;
;;;
Categorías;Casos;%;Acumulado %
0;21;7;7
1;262;93;100
Total;283;100;100
;;;
AREA # 020090311;1910;;
;;;
Categorías;Casos;%;Acumulado %
0;36;12;12
1;258;88;100
Total;294;100;100
;;;
AREA # 020090312;1911;;
;;;
Categorías;Casos;%;Acumulado %
0;16;8;8
1;197;92;100
Total;213;100;100
;;;
AREA # 020090313;1912;;
;;;
Categorías;Casos;%;Acumulado %
0;91;29;29
1;224;71;100
Total;315;100;100
;;;
AREA # 020090401;1913;;
;;;
Categorías;Casos;%;Acumulado %
0;45;12;12
1;316;88;100
Total;361;100;100
;;;
AREA # 020090402;1914;;
;;;
Categorías;Casos;%;Acumulado %
0;52;16;16
1;273;84;100
Total;325;100;100
;;;
AREA # 020090403;1915;;
;;;
Categorías;Casos;%;Acumulado %
0;30;9;9
1;313;91;100
Total;343;100;100
;;;
AREA # 020090404;1916;;
;;;
Categorías;Casos;%;Acumulado %
0;30;9;9
1;299;91;100
Total;329;100;100
;;;
AREA # 020090405;1917;;
;;;
Categorías;Casos;%;Acumulado %
0;32;9;9
1;323;91;100
Total;355;100;100
;;;
AREA # 020090406;1918;;
;;;
Categorías;Casos;%;Acumulado %
0;23;9;9
1;228;91;100
Total;251;100;100
;;;
AREA # 020090407;1919;;
;;;
Categorías;Casos;%;Acumulado %
0;28;10;10
1;243;90;100
Total;271;100;100
;;;
AREA # 020090408;1920;;
;;;
Categorías;Casos;%;Acumulado %
0;28;10;10
1;243;90;100
Total;271;100;100
;;;
AREA # 020090409;1921;;
;;;
Categorías;Casos;%;Acumulado %
0;18;7;7
1;238;93;100
Total;256;100;100
;;;
AREA # 020090410;1922;;
;;;
Categorías;Casos;%;Acumulado %
0;25;9;9
1;265;91;100
Total;290;100;100
;;;
AREA # 020090411;1923;;
;;;
Categorías;Casos;%;Acumulado %
0;41;12;12
1;300;88;100
Total;341;100;100
;;;
AREA # 020090501;1924;;
;;;
Categorías;Casos;%;Acumulado %
0;38;12;12
1;272;88;100
Total;310;100;100
;;;
AREA # 020090502;1925;;
;;;
Categorías;Casos;%;Acumulado %
0;26;8;8
1;300;92;100
Total;326;100;100
;;;
AREA # 020090503;1926;;
;;;
Categorías;Casos;%;Acumulado %
0;22;8;8
1;244;92;100
Total;266;100;100
;;;
AREA # 020090504;1927;;
;;;
Categorías;Casos;%;Acumulado %
0;35;12;12
1;268;88;100
Total;303;100;100
;;;
AREA # 020090505;1928;;
;;;
Categorías;Casos;%;Acumulado %
0;35;9;9
1;349;91;100
Total;384;100;100
;;;
AREA # 020090506;1929;;
;;;
Categorías;Casos;%;Acumulado %
0;34;11;11
1;281;89;100
Total;315;100;100
;;;
AREA # 020090507;1930;;
;;;
Categorías;Casos;%;Acumulado %
0;21;7;7
1;293;93;100
Total;314;100;100
;;;
AREA # 020090508;1931;;
;;;
Categorías;Casos;%;Acumulado %
0;31;11;11
1;261;89;100
Total;292;100;100
;;;
AREA # 020090509;1932;;
;;;
Categorías;Casos;%;Acumulado %
0;36;11;11
1;294;89;100
Total;330;100;100
;;;
AREA # 020090510;1933;;
;;;
Categorías;Casos;%;Acumulado %
0;26;8;8
1;293;92;100
Total;319;100;100
;;;
AREA # 020090511;1934;;
;;;
Categorías;Casos;%;Acumulado %
0;39;12;12
1;278;88;100
Total;317;100;100
;;;
AREA # 020090601;1935;;
;;;
Categorías;Casos;%;Acumulado %
0;46;11;11
1;363;89;100
Total;409;100;100
;;;
AREA # 020090602;1936;;
;;;
Categorías;Casos;%;Acumulado %
0;29;11;11
1;231;89;100
Total;260;100;100
;;;
AREA # 020090603;1937;;
;;;
Categorías;Casos;%;Acumulado %
0;54;14;14
1;321;86;100
Total;375;100;100
;;;
AREA # 020090604;1938;;
;;;
Categorías;Casos;%;Acumulado %
0;41;12;12
1;300;88;100
Total;341;100;100
;;;
AREA # 020090605;1939;;
;;;
Categorías;Casos;%;Acumulado %
0;52;13;13
1;360;87;100
Total;412;100;100
;;;
AREA # 020090606;1940;;
;;;
Categorías;Casos;%;Acumulado %
0;26;10;10
1;233;90;100
Total;259;100;100
;;;
AREA # 020090607;1941;;
;;;
Categorías;Casos;%;Acumulado %
0;32;9;9
1;342;91;100
Total;374;100;100
;;;
AREA # 020090608;1942;;
;;;
Categorías;Casos;%;Acumulado %
0;38;13;13
1;245;87;100
Total;283;100;100
;;;
AREA # 020090609;1943;;
;;;
Categorías;Casos;%;Acumulado %
0;13;3;3
1;360;97;100
Total;373;100;100
;;;
AREA # 020090610;1944;;
;;;
Categorías;Casos;%;Acumulado %
0;46;13;13
1;299;87;100
Total;345;100;100
;;;
AREA # 020090611;1945;;
;;;
Categorías;Casos;%;Acumulado %
0;45;15;15
1;264;85;100
Total;309;100;100
;;;
AREA # 020090612;1946;;
;;;
Categorías;Casos;%;Acumulado %
0;52;18;18
1;234;82;100
Total;286;100;100
;;;
AREA # 020090701;1947;;
;;;
Categorías;Casos;%;Acumulado %
0;34;13;13
1;235;87;100
Total;269;100;100
;;;
AREA # 020090702;1948;;
;;;
Categorías;Casos;%;Acumulado %
0;37;12;12
1;263;88;100
Total;300;100;100
;;;
AREA # 020090703;1949;;
;;;
Categorías;Casos;%;Acumulado %
0;24;11;11
1;196;89;100
Total;220;100;100
;;;
AREA # 020090704;1950;;
;;;
Categorías;Casos;%;Acumulado %
0;21;9;9
1;221;91;100
Total;242;100;100
;;;
AREA # 020090705;1951;;
;;;
Categorías;Casos;%;Acumulado %
0;23;9;9
1;234;91;100
Total;257;100;100
;;;
AREA # 020090706;1952;;
;;;
Categorías;Casos;%;Acumulado %
0;24;8;8
1;284;92;100
Total;308;100;100
;;;
AREA # 020090707;1953;;
;;;
Categorías;Casos;%;Acumulado %
0;15;6;6
1;217;94;100
Total;232;100;100
;;;
AREA # 020090708;1954;;
;;;
Categorías;Casos;%;Acumulado %
0;27;10;10
1;248;90;100
Total;275;100;100
;;;
AREA # 020090709;1955;;
;;;
Categorías;Casos;%;Acumulado %
0;33;11;11
1;280;89;100
Total;313;100;100
;;;
AREA # 020090710;1956;;
;;;
Categorías;Casos;%;Acumulado %
0;30;12;12
1;215;88;100
Total;245;100;100
;;;
AREA # 020090711;1957;;
;;;
Categorías;Casos;%;Acumulado %
0;29;10;10
1;249;90;100
Total;278;100;100
;;;
AREA # 020090712;1958;;
;;;
Categorías;Casos;%;Acumulado %
0;21;7;7
1;295;93;100
Total;316;100;100
;;;
AREA # 020090713;1959;;
;;;
Categorías;Casos;%;Acumulado %
0;45;14;14
1;279;86;100
Total;324;100;100
;;;
AREA # 020090714;1960;;
;;;
Categorías;Casos;%;Acumulado %
0;28;9;9
1;271;91;100
Total;299;100;100
;;;
AREA # 020090801;1961;;
;;;
Categorías;Casos;%;Acumulado %
0;37;13;13
1;251;87;100
Total;288;100;100
;;;
AREA # 020090802;1962;;
;;;
Categorías;Casos;%;Acumulado %
0;33;11;11
1;261;89;100
Total;294;100;100
;;;
AREA # 020090803;1963;;
;;;
Categorías;Casos;%;Acumulado %
0;31;11;11
1;263;89;100
Total;294;100;100
;;;
AREA # 020090804;1964;;
;;;
Categorías;Casos;%;Acumulado %
0;19;7;7
1;267;93;100
Total;286;100;100
;;;
AREA # 020090805;1965;;
;;;
Categorías;Casos;%;Acumulado %
0;39;12;12
1;290;88;100
Total;329;100;100
;;;
AREA # 020090806;1966;;
;;;
Categorías;Casos;%;Acumulado %
0;42;12;12
1;311;88;100
Total;353;100;100
;;;
AREA # 020090807;1967;;
;;;
Categorías;Casos;%;Acumulado %
0;39;12;12
1;291;88;100
Total;330;100;100
;;;
AREA # 020090808;1968;;
;;;
Categorías;Casos;%;Acumulado %
0;59;18;18
1;277;82;100
Total;336;100;100
;;;
AREA # 020090809;1969;;
;;;
Categorías;Casos;%;Acumulado %
0;39;16;16
1;211;84;100
Total;250;100;100
;;;
AREA # 020090810;1970;;
;;;
Categorías;Casos;%;Acumulado %
0;61;19;19
1;266;81;100
Total;327;100;100
;;;
AREA # 020090811;1971;;
;;;
Categorías;Casos;%;Acumulado %
0;50;15;15
1;273;85;100
Total;323;100;100
;;;
AREA # 020090812;1972;;
;;;
Categorías;Casos;%;Acumulado %
0;25;8;8
1;306;92;100
Total;331;100;100
;;;
AREA # 020090813;1973;;
;;;
Categorías;Casos;%;Acumulado %
0;38;18;18
1;169;82;100
Total;207;100;100
;;;
AREA # 020090901;1974;;
;;;
Categorías;Casos;%;Acumulado %
0;38;13;13
1;244;87;100
Total;282;100;100
;;;
AREA # 020090902;1975;;
;;;
Categorías;Casos;%;Acumulado %
0;41;15;15
1;227;85;100
Total;268;100;100
;;;
AREA # 020090903;1976;;
;;;
Categorías;Casos;%;Acumulado %
0;62;16;16
1;334;84;100
Total;396;100;100
;;;
AREA # 020090904;1977;;
;;;
Categorías;Casos;%;Acumulado %
0;41;19;19
1;170;81;100
Total;211;100;100
;;;
AREA # 020090905;1978;;
;;;
Categorías;Casos;%;Acumulado %
0;39;15;15
1;222;85;100
Total;261;100;100
;;;
AREA # 020090906;1979;;
;;;
Categorías;Casos;%;Acumulado %
0;31;10;10
1;273;90;100
Total;304;100;100
;;;
AREA # 020090907;1980;;
;;;
Categorías;Casos;%;Acumulado %
0;25;7;7
1;334;93;100
Total;359;100;100
;;;
AREA # 020090908;1981;;
;;;
Categorías;Casos;%;Acumulado %
0;33;16;16
1;172;84;100
Total;205;100;100
;;;
AREA # 020090909;1982;;
;;;
Categorías;Casos;%;Acumulado %
0;56;22;22
1;200;78;100
Total;256;100;100
;;;
AREA # 020090910;1983;;
;;;
Categorías;Casos;%;Acumulado %
0;39;14;14
1;246;86;100
Total;285;100;100
;;;
AREA # 020090911;1984;;
;;;
Categorías;Casos;%;Acumulado %
0;62;23;23
1;213;77;100
Total;275;100;100
;;;
AREA # 020090912;1985;;
;;;
Categorías;Casos;%;Acumulado %
0;40;18;18
1;187;82;100
Total;227;100;100
;;;
AREA # 020090913;1986;;
;;;
Categorías;Casos;%;Acumulado %
0;27;13;13
1;182;87;100
Total;209;100;100
;;;
AREA # 020090914;1987;;
;;;
Categorías;Casos;%;Acumulado %
0;27;9;9
1;284;91;100
Total;311;100;100
;;;
AREA # 020091001;1988;;
;;;
Categorías;Casos;%;Acumulado %
0;38;13;13
1;261;87;100
Total;299;100;100
;;;
AREA # 020091002;1989;;
;;;
Categorías;Casos;%;Acumulado %
0;42;12;12
1;297;88;100
Total;339;100;100
;;;
AREA # 020091003;1990;;
;;;
Categorías;Casos;%;Acumulado %
0;64;19;19
1;266;81;100
Total;330;100;100
;;;
AREA # 020091004;1991;;
;;;
Categorías;Casos;%;Acumulado %
0;27;11;11
1;211;89;100
Total;238;100;100
;;;
AREA # 020091005;1992;;
;;;
Categorías;Casos;%;Acumulado %
0;30;9;9
1;312;91;100
Total;342;100;100
;;;
AREA # 020091006;1993;;
;;;
Categorías;Casos;%;Acumulado %
0;60;21;21
1;222;79;100
Total;282;100;100
;;;
AREA # 020091007;1994;;
;;;
Categorías;Casos;%;Acumulado %
0;42;17;17
1;207;83;100
Total;249;100;100
;;;
AREA # 020091008;1995;;
;;;
Categorías;Casos;%;Acumulado %
0;28;9;9
1;295;91;100
Total;323;100;100
;;;
AREA # 020091009;1996;;
;;;
Categorías;Casos;%;Acumulado %
0;11;6;6
1;159;94;100
Total;170;100;100
;;;
AREA # 020091010;1997;;
;;;
Categorías;Casos;%;Acumulado %
0;19;6;6
1;285;94;100
Total;304;100;100
;;;
AREA # 020091011;1998;;
;;;
Categorías;Casos;%;Acumulado %
0;21;9;9
1;224;91;100
Total;245;100;100
;;;
AREA # 020091012;1999;;
;;;
Categorías;Casos;%;Acumulado %
0;8;4;4
1;216;96;100
Total;224;100;100
;;;
AREA # 020091101;2000;;
;;;
Categorías;Casos;%;Acumulado %
0;39;9;9
1;392;91;100
Total;431;100;100
;;;
AREA # 020091102;2001;;
;;;
Categorías;Casos;%;Acumulado %
0;56;16;16
1;300;84;100
Total;356;100;100
;;;
AREA # 020091103;2002;;
;;;
Categorías;Casos;%;Acumulado %
0;57;20;20
1;235;80;100
Total;292;100;100
;;;
AREA # 020091104;2003;;
;;;
Categorías;Casos;%;Acumulado %
0;79;21;21
1;292;79;100
Total;371;100;100
;;;
AREA # 020091105;2004;;
;;;
Categorías;Casos;%;Acumulado %
0;79;20;20
1;319;80;100
Total;398;100;100
;;;
AREA # 020091106;2005;;
;;;
Categorías;Casos;%;Acumulado %
0;56;17;17
1;272;83;100
Total;328;100;100
;;;
AREA # 020091107;2006;;
;;;
Categorías;Casos;%;Acumulado %
0;84;22;22
1;302;78;100
Total;386;100;100
;;;
AREA # 020091108;2007;;
;;;
Categorías;Casos;%;Acumulado %
0;59;19;19
1;255;81;100
Total;314;100;100
;;;
AREA # 020091109;2008;;
;;;
Categorías;Casos;%;Acumulado %
0;65;20;20
1;253;80;100
Total;318;100;100
;;;
AREA # 020091110;2009;;
;;;
Categorías;Casos;%;Acumulado %
0;74;24;24
1;232;76;100
Total;306;100;100
;;;
AREA # 020091111;2010;;
;;;
Categorías;Casos;%;Acumulado %
0;63;19;19
1;268;81;100
Total;331;100;100
;;;
AREA # 020091112;2011;;
;;;
Categorías;Casos;%;Acumulado %
0;101;24;24
1;314;76;100
Total;415;100;100
;;;
AREA # 020091201;2012;;
;;;
Categorías;Casos;%;Acumulado %
0;49;15;15
1;289;86;100
Total;338;100;100
;;;
AREA # 020091202;2013;;
;;;
Categorías;Casos;%;Acumulado %
0;26;13;13
1;168;87;100
Total;194;100;100
;;;
AREA # 020091203;2014;;
;;;
Categorías;Casos;%;Acumulado %
0;37;13;13
1;246;87;100
Total;283;100;100
;;;
AREA # 020091204;2015;;
;;;
Categorías;Casos;%;Acumulado %
0;42;14;14
1;254;86;100
Total;296;100;100
;;;
AREA # 020091205;2016;;
;;;
Categorías;Casos;%;Acumulado %
0;46;16;16
1;244;84;100
Total;290;100;100
;;;
AREA # 020091206;2017;;
;;;
Categorías;Casos;%;Acumulado %
0;63;19;19
1;275;81;100
Total;338;100;100
;;;
AREA # 020091207;2018;;
;;;
Categorías;Casos;%;Acumulado %
0;42;17;17
1;208;83;100
Total;250;100;100
;;;
AREA # 020091208;2019;;
;;;
Categorías;Casos;%;Acumulado %
0;62;19;19
1;259;81;100
Total;321;100;100
;;;
AREA # 020091209;2020;;
;;;
Categorías;Casos;%;Acumulado %
0;35;12;12
1;258;88;100
Total;293;100;100
;;;
AREA # 020091210;2021;;
;;;
Categorías;Casos;%;Acumulado %
0;55;16;16
1;288;84;100
Total;343;100;100
;;;
AREA # 020091211;2022;;
;;;
Categorías;Casos;%;Acumulado %
0;67;22;22
1;244;78;100
Total;311;100;100
;;;
AREA # 020091212;2023;;
;;;
Categorías;Casos;%;Acumulado %
0;75;32;32
1;157;68;100
Total;232;100;100
;;;
AREA # 020091301;2024;;
;;;
Categorías;Casos;%;Acumulado %
0;81;26;26
1;235;74;100
Total;316;100;100
;;;
AREA # 020091302;2025;;
;;;
Categorías;Casos;%;Acumulado %
0;93;23;23
1;311;77;100
Total;404;100;100
;;;
AREA # 020091303;2026;;
;;;
Categorías;Casos;%;Acumulado %
0;105;26;26
1;297;74;100
Total;402;100;100
;;;
AREA # 020091304;2027;;
;;;
Categorías;Casos;%;Acumulado %
0;51;20;20
1;199;80;100
Total;250;100;100
;;;
AREA # 020091305;2028;;
;;;
Categorías;Casos;%;Acumulado %
0;82;27;27
1;221;73;100
Total;303;100;100
;;;
AREA # 020091306;2029;;
;;;
Categorías;Casos;%;Acumulado %
0;78;26;26
1;222;74;100
Total;300;100;100
;;;
AREA # 020091307;2030;;
;;;
Categorías;Casos;%;Acumulado %
0;92;26;26
1;266;74;100
Total;358;100;100
;;;
AREA # 020091401;2031;;
;;;
Categorías;Casos;%;Acumulado %
0;71;18;18
1;317;82;100
Total;388;100;100
;;;
AREA # 020091402;2032;;
;;;
Categorías;Casos;%;Acumulado %
0;66;22;22
1;241;79;100
Total;307;100;100
;;;
AREA # 020091403;2033;;
;;;
Categorías;Casos;%;Acumulado %
0;106;40;40
1;157;60;100
Total;263;100;100
;;;
AREA # 020091404;2034;;
;;;
Categorías;Casos;%;Acumulado %
0;95;38;38
1;154;62;100
Total;249;100;100
;;;
AREA # 020091405;2035;;
;;;
Categorías;Casos;%;Acumulado %
0;285;62;62
1;172;38;100
Total;457;100;100
;;;
AREA # 020091406;2036;;
;;;
Categorías;Casos;%;Acumulado %
0;351;53;53
1;308;47;100
Total;659;100;100
;;;
AREA # 020091407;2037;;
;;;
Categorías;Casos;%;Acumulado %
0;156;44;44
1;195;56;100
Total;351;100;100
;;;
AREA # 020091408;2038;;
;;;
Categorías;Casos;%;Acumulado %
0;231;54;54
1;197;46;100
Total;428;100;100
;;;
AREA # 020091409;2039;;
;;;
Categorías;Casos;%;Acumulado %
0;104;41;41
1;149;59;100
Total;253;100;100
;;;
AREA # 020091410;2040;;
;;;
Categorías;Casos;%;Acumulado %
0;305;62;62
1;184;38;100
Total;489;100;100
;;;
AREA # 020091501;2041;;
;;;
Categorías;Casos;%;Acumulado %
0;42;19;19
1;175;81;100
Total;217;100;100
;;;
AREA # 020091502;2042;;
;;;
Categorías;Casos;%;Acumulado %
0;58;20;20
1;232;80;100
Total;290;100;100
;;;
AREA # 020091503;2043;;
;;;
Categorías;Casos;%;Acumulado %
0;63;22;22
1;227;78;100
Total;290;100;100
;;;
AREA # 020091504;2044;;
;;;
Categorías;Casos;%;Acumulado %
0;61;22;22
1;211;78;100
Total;272;100;100
;;;
AREA # 020091505;2045;;
;;;
Categorías;Casos;%;Acumulado %
0;75;24;24
1;244;76;100
Total;319;100;100
;;;
AREA # 020091506;2046;;
;;;
Categorías;Casos;%;Acumulado %
0;68;20;20
1;268;80;100
Total;336;100;100
;;;
AREA # 020091507;2047;;
;;;
Categorías;Casos;%;Acumulado %
0;86;25;25
1;262;75;100
Total;348;100;100
;;;
AREA # 020091508;2048;;
;;;
Categorías;Casos;%;Acumulado %
0;61;22;22
1;222;78;100
Total;283;100;100
;;;
AREA # 020091509;2049;;
;;;
Categorías;Casos;%;Acumulado %
0;60;20;20
1;233;80;100
Total;293;100;100
;;;
AREA # 020091510;2050;;
;;;
Categorías;Casos;%;Acumulado %
0;49;21;21
1;180;79;100
Total;229;100;100
;;;
AREA # 020091511;2051;;
;;;
Categorías;Casos;%;Acumulado %
0;55;18;18
1;256;82;100
Total;311;100;100
;;;
AREA # 020091601;2052;;
;;;
Categorías;Casos;%;Acumulado %
0;38;12;12
1;272;88;100
Total;310;100;100
;;;
AREA # 020091602;2053;;
;;;
Categorías;Casos;%;Acumulado %
0;29;9;9
1;285;91;100
Total;314;100;100
;;;
AREA # 020091603;2054;;
;;;
Categorías;Casos;%;Acumulado %
0;45;20;20
1;183;80;100
Total;228;100;100
;;;
AREA # 020091604;2055;;
;;;
Categorías;Casos;%;Acumulado %
0;41;16;16
1;210;84;100
Total;251;100;100
;;;
AREA # 020091605;2056;;
;;;
Categorías;Casos;%;Acumulado %
0;37;13;13
1;247;87;100
Total;284;100;100
;;;
AREA # 020091606;2057;;
;;;
Categorías;Casos;%;Acumulado %
0;39;12;12
1;287;88;100
Total;326;100;100
;;;
AREA # 020091607;2058;;
;;;
Categorías;Casos;%;Acumulado %
0;53;16;16
1;283;84;100
Total;336;100;100
;;;
AREA # 020091608;2059;;
;;;
Categorías;Casos;%;Acumulado %
0;47;16;16
1;255;84;100
Total;302;100;100
;;;
AREA # 020091609;2060;;
;;;
Categorías;Casos;%;Acumulado %
0;65;19;19
1;275;81;100
Total;340;100;100
;;;
AREA # 020091610;2061;;
;;;
Categorías;Casos;%;Acumulado %
0;28;9;9
1;270;91;100
Total;298;100;100
;;;
AREA # 020091611;2062;;
;;;
Categorías;Casos;%;Acumulado %
0;18;7;7
1;229;93;100
Total;247;100;100
;;;
AREA # 020091612;2063;;
;;;
Categorías;Casos;%;Acumulado %
0;24;9;9
1;235;91;100
Total;259;100;100
;;;
AREA # 020091613;2064;;
;;;
Categorías;Casos;%;Acumulado %
0;31;10;10
1;265;90;100
Total;296;100;100
;;;
AREA # 020100101;2065;;
;;;
Categorías;Casos;%;Acumulado %
0;35;14;14
1;215;86;100
Total;250;100;100
;;;
AREA # 020100102;2066;;
;;;
Categorías;Casos;%;Acumulado %
0;28;8;8
1;325;92;100
Total;353;100;100
;;;
AREA # 020100103;2067;;
;;;
Categorías;Casos;%;Acumulado %
0;41;12;12
1;300;88;100
Total;341;100;100
;;;
AREA # 020100104;2068;;
;;;
Categorías;Casos;%;Acumulado %
0;40;14;14
1;255;86;100
Total;295;100;100
;;;
AREA # 020100105;2069;;
;;;
Categorías;Casos;%;Acumulado %
0;24;9;9
1;234;91;100
Total;258;100;100
;;;
AREA # 020100106;2070;;
;;;
Categorías;Casos;%;Acumulado %
0;29;9;9
1;280;91;100
Total;309;100;100
;;;
AREA # 020100107;2071;;
;;;
Categorías;Casos;%;Acumulado %
0;20;8;8
1;238;92;100
Total;258;100;100
;;;
AREA # 020100108;2072;;
;;;
Categorías;Casos;%;Acumulado %
0;45;13;13
1;308;87;100
Total;353;100;100
;;;
AREA # 020100201;2073;;
;;;
Categorías;Casos;%;Acumulado %
0;42;12;12
1;311;88;100
Total;353;100;100
;;;
AREA # 020100202;2074;;
;;;
Categorías;Casos;%;Acumulado %
0;21;8;8
1;236;92;100
Total;257;100;100
;;;
AREA # 020100203;2075;;
;;;
Categorías;Casos;%;Acumulado %
0;18;7;7
1;227;93;100
Total;245;100;100
;;;
AREA # 020100204;2076;;
;;;
Categorías;Casos;%;Acumulado %
0;18;6;6
1;285;94;100
Total;303;100;100
;;;
AREA # 020100205;2077;;
;;;
Categorías;Casos;%;Acumulado %
0;34;11;11
1;263;89;100
Total;297;100;100
;;;
AREA # 020100206;2078;;
;;;
Categorías;Casos;%;Acumulado %
0;25;6;6
1;368;94;100
Total;393;100;100
;;;
AREA # 020100207;2079;;
;;;
Categorías;Casos;%;Acumulado %
0;28;8;8
1;312;92;100
Total;340;100;100
;;;
AREA # 020100208;2080;;
;;;
Categorías;Casos;%;Acumulado %
0;25;8;8
1;291;92;100
Total;316;100;100
;;;
AREA # 020100301;2081;;
;;;
Categorías;Casos;%;Acumulado %
0;15;7;7
1;207;93;100
Total;222;100;100
;;;
AREA # 020100302;2082;;
;;;
Categorías;Casos;%;Acumulado %
0;33;11;11
1;257;89;100
Total;290;100;100
;;;
AREA # 020100303;2083;;
;;;
Categorías;Casos;%;Acumulado %
0;27;9;9
1;266;91;100
Total;293;100;100
;;;
AREA # 020100304;2084;;
;;;
Categorías;Casos;%;Acumulado %
0;25;11;11
1;193;89;100
Total;218;100;100
;;;
AREA # 020100305;2085;;
;;;
Categorías;Casos;%;Acumulado %
0;32;11;11
1;251;89;100
Total;283;100;100
;;;
AREA # 020100306;2086;;
;;;
Categorías;Casos;%;Acumulado %
0;28;10;10
1;251;90;100
Total;279;100;100
;;;
AREA # 020100307;2087;;
;;;
Categorías;Casos;%;Acumulado %
0;27;8;8
1;315;92;100
Total;342;100;100
;;;
AREA # 020100308;2088;;
;;;
Categorías;Casos;%;Acumulado %
0;26;8;8
1;319;92;100
Total;345;100;100
;;;
AREA # 020100401;2089;;
;;;
Categorías;Casos;%;Acumulado %
0;17;5;5
1;353;95;100
Total;370;100;100
;;;
AREA # 020100402;2090;;
;;;
Categorías;Casos;%;Acumulado %
0;30;7;7
1;372;93;100
Total;402;100;100
;;;
AREA # 020100403;2091;;
;;;
Categorías;Casos;%;Acumulado %
0;29;10;10
1;273;90;100
Total;302;100;100
;;;
AREA # 020100404;2092;;
;;;
Categorías;Casos;%;Acumulado %
0;19;7;7
1;269;93;100
Total;288;100;100
;;;
AREA # 020100405;2093;;
;;;
Categorías;Casos;%;Acumulado %
0;22;8;8
1;264;92;100
Total;286;100;100
;;;
AREA # 020100406;2094;;
;;;
Categorías;Casos;%;Acumulado %
0;13;6;6
1;222;94;100
Total;235;100;100
;;;
AREA # 020100407;2095;;
;;;
Categorías;Casos;%;Acumulado %
0;21;7;7
1;280;93;100
Total;301;100;100
;;;
AREA # 020100408;2096;;
;;;
Categorías;Casos;%;Acumulado %
