;;;
;;;
;;;
9;65;16;83
10;71;17;100
Total;413;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020021303;426;;
;;;
Categorías;Casos;%;Acumulado %
1;51;10;10
2;20;4;14
3;25;5;19
4;52;10;29
5;33;7;36
6;49;10;46
7;30;6;51
8;51;10;62
9;93;18;80
10;101;20;100
Total;505;100;100
;;;
Ignorado :;11;;
;;;
AREA # 020021304;427;;
;;;
Categorías;Casos;%;Acumulado %
1;52;10;10
2;21;4;13
3;25;5;18
4;35;6;24
5;44;8;32
6;35;6;39
7;50;9;48
8;65;12;60
9;97;18;78
10;122;22;100
Total;546;100;100
;;;
Ignorado :;9;;
;;;
AREA # 020021305;428;;
;;;
Categorías;Casos;%;Acumulado %
1;55;9;9
2;23;4;12
3;55;9;21
4;57;9;30
5;54;8;38
6;72;11;49
7;66;10;60
8;67;10;70
9;87;14;84
10;103;16;100
Total;639;100;100
;;;
Ignorado :;8;;
;;;
AREA # 020021306;429;;
;;;
Categorías;Casos;%;Acumulado %
1;36;10;10
2;23;6;16
3;23;6;22
4;22;6;28
5;28;8;36
6;29;8;44
7;36;10;53
8;41;11;65
9;62;17;81
10;69;19;100
Total;369;100;100
;;;
Ignorado :;13;;
;;;
AREA # 020021307;430;;
;;;
Categorías;Casos;%;Acumulado %
1;48;8;8
2;21;3;11
3;37;6;17
4;43;7;24
5;41;7;31
6;67;11;41
7;69;11;52
8;80;13;65
9;103;17;82
10;113;18;100
Total;622;100;100
;;;
Ignorado :;12;;
;;;
AREA # 020021401;431;;
;;;
Categorías;Casos;%;Acumulado %
1;24;10;10
2;10;4;14
3;15;6;20
4;20;8;29
5;20;8;37
6;20;8;45
7;21;9;54
8;29;12;66
9;31;13;79
10;51;21;100
Total;241;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020021402;432;;
;;;
Categorías;Casos;%;Acumulado %
1;25;8;8
2;17;6;14
3;17;6;20
4;17;6;25
5;27;9;34
6;28;9;44
7;31;10;54
8;35;12;65
9;56;19;84
10;48;16;100
Total;301;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020021403;433;;
;;;
Categorías;Casos;%;Acumulado %
1;20;12;12
2;6;4;15
3;9;5;21
4;17;10;31
5;10;6;37
6;25;15;51
7;13;8;59
8;21;12;72
9;19;11;83
10;29;17;100
Total;169;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020021404;434;;
;;;
Categorías;Casos;%;Acumulado %
1;26;7;7
2;8;2;9
3;24;7;16
4;34;9;25
5;31;8;34
6;33;9;43
7;46;13;55
8;49;13;69
9;48;13;82
10;67;18;100
Total;366;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020021405;435;;
;;;
Categorías;Casos;%;Acumulado %
1;51;10;10
2;20;4;14
3;32;7;21
4;50;10;31
5;43;9;40
6;44;9;49
7;45;9;58
8;59;12;70
9;64;13;83
10;84;17;100
Total;492;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020021406;436;;
;;;
Categorías;Casos;%;Acumulado %
1;43;8;8
2;35;7;15
3;40;8;23
4;34;7;29
5;36;7;36
6;56;11;47
7;55;11;57
8;72;14;71
9;77;15;86
10;73;14;100
Total;521;100;100
;;;
Ignorado :;11;;
;;;
AREA # 020021407;437;;
;;;
Categorías;Casos;%;Acumulado %
1;36;11;11
2;21;6;17
3;24;7;24
4;27;8;32
5;23;7;38
6;27;8;46
7;45;13;60
8;39;11;71
9;48;14;85
10;51;15;100
Total;341;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020021408;438;;
;;;
Categorías;Casos;%;Acumulado %
1;37;10;10
2;20;5;15
3;19;5;20
4;33;9;29
5;29;8;37
6;40;11;48
7;33;9;57
8;53;14;71
9;51;14;84
10;58;16;100
Total;373;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020021409;439;;
;;;
Categorías;Casos;%;Acumulado %
1;56;9;9
2;28;5;14
3;39;7;21
4;43;7;28
5;66;11;39
6;58;10;49
7;60;10;59
8;68;11;71
9;77;13;84
10;97;16;100
Total;592;100;100
;;;
Ignorado :;13;;
;;;
AREA # 020021410;440;;
;;;
Categorías;Casos;%;Acumulado %
1;60;11;11
2;20;4;15
3;36;7;22
4;27;5;27
5;41;8;35
6;45;9;44
7;53;10;54
8;65;12;66
9;90;17;83
10;88;17;100
Total;525;100;100
;;;
Ignorado :;12;;
;;;
AREA # 020021501;441;;
;;;
Categorías;Casos;%;Acumulado %
1;15;6;6
2;9;3;9
3;15;6;15
4;22;8;23
5;23;9;32
6;24;9;41
7;22;8;49
8;34;13;62
9;45;17;79
10;54;21;100
Total;263;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020021502;442;;
;;;
Categorías;Casos;%;Acumulado %
1;35;9;9
2;12;3;12
3;30;8;20
4;32;8;28
5;29;8;36
6;28;7;43
7;44;11;55
8;46;12;66
9;49;13;79
10;80;21;100
Total;385;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020021503;443;;
;;;
Categorías;Casos;%;Acumulado %
1;55;9;9
2;27;4;13
3;32;5;18
4;42;7;25
5;45;7;33
6;63;10;43
7;72;12;54
8;80;13;67
9;81;13;81
10;120;19;100
Total;617;100;100
;;;
Ignorado :;13;;
;;;
AREA # 020021504;444;;
;;;
Categorías;Casos;%;Acumulado %
1;19;6;6
2;17;6;12
3;12;4;16
4;19;6;22
5;29;10;32
6;27;9;41
7;30;10;51
8;32;11;61
9;58;19;81
10;58;19;100
Total;301;100;100
;;;
Ignorado :;9;;
;;;
AREA # 020021505;445;;
;;;
Categorías;Casos;%;Acumulado %
1;33;13;13
2;14;5;18
3;13;5;23
4;21;8;31
5;23;9;39
6;23;9;48
7;25;9;58
8;28;11;68
9;34;13;81
10;50;19;100
Total;264;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020021506;446;;
;;;
Categorías;Casos;%;Acumulado %
1;24;8;8
2;11;4;12
3;24;8;21
4;27;9;30
5;22;8;38
6;29;10;48
7;27;9;58
8;34;12;69
9;32;11;81
10;55;19;100
Total;285;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020021507;447;;
;;;
Categorías;Casos;%;Acumulado %
1;28;8;8
2;17;5;12
3;24;7;19
4;21;6;25
5;31;9;34
6;30;8;42
7;41;11;53
8;45;12;66
9;41;11;77
10;83;23;100
Total;361;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020021508;448;;
;;;
Categorías;Casos;%;Acumulado %
1;36;11;11
2;19;6;17
3;20;6;23
4;32;10;33
5;26;8;40
6;18;5;46
7;26;8;54
8;39;12;66
9;64;19;85
10;49;15;100
Total;329;100;100
;;;
Ignorado :;10;;
;;;
AREA # 020021601;449;;
;;;
Categorías;Casos;%;Acumulado %
1;26;8;8
2;12;4;12
3;15;5;17
4;22;7;24
5;26;8;32
6;35;11;43
7;31;10;53
8;50;16;69
9;42;13;82
10;56;18;100
Total;315;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020021602;450;;
;;;
Categorías;Casos;%;Acumulado %
1;14;5;5
2;15;5;10
3;23;8;17
4;22;7;24
5;27;9;33
6;33;11;44
7;26;9;53
8;37;12;65
9;43;14;79
10;64;21;100
Total;304;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020021603;451;;
;;;
Categorías;Casos;%;Acumulado %
1;20;7;7
2;17;6;12
3;21;7;19
4;20;7;26
5;23;8;34
6;27;9;43
7;33;11;54
8;33;11;65
9;42;14;79
10;63;21;100
Total;299;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020021604;452;;
;;;
Categorías;Casos;%;Acumulado %
1;25;9;9
2;4;1;10
3;14;5;15
4;22;8;23
5;24;9;32
6;21;8;39
7;26;9;49
8;35;13;61
9;40;14;76
10;68;24;100
Total;279;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020021605;453;;
;;;
Categorías;Casos;%;Acumulado %
1;45;12;12
2;15;4;16
3;20;5;21
4;31;8;29
5;38;10;39
6;28;7;46
7;36;9;56
8;38;10;66
9;55;14;80
10;75;20;100
Total;381;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020021606;454;;
;;;
Categorías;Casos;%;Acumulado %
1;26;8;8
2;12;4;12
3;14;4;17
4;30;10;26
5;27;9;35
6;29;9;44
7;39;12;56
8;47;15;71
9;43;14;85
10;48;15;100
Total;315;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020021607;455;;
;;;
Categorías;Casos;%;Acumulado %
1;30;8;8
2;21;6;14
3;20;6;20
4;34;10;29
5;22;6;36
6;31;9;44
7;29;8;53
8;43;12;65
9;59;17;81
10;67;19;100
Total;356;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020021608;456;;
;;;
Categorías;Casos;%;Acumulado %
1;12;6;6
2;8;4;10
3;8;4;15
4;17;9;23
5;18;9;33
6;15;8;41
7;26;14;54
8;20;10;65
9;28;15;79
10;40;21;100
Total;192;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020021701;457;;
;;;
Categorías;Casos;%;Acumulado %
1;59;11;11
2;29;5;16
3;31;6;21
4;60;11;32
5;44;8;40
6;47;8;48
7;45;8;56
8;66;12;68
9;96;17;85
10;83;15;100
Total;560;100;100
;;;
Ignorado :;11;;
;;;
AREA # 020021702;458;;
;;;
Categorías;Casos;%;Acumulado %
1;31;8;8
2;19;5;13
3;29;8;21
4;32;9;30
5;34;9;39
6;33;9;48
7;27;7;55
8;54;14;69
9;49;13;83
10;65;17;100
Total;373;100;100
;;;
Ignorado :;9;;
;;;
AREA # 020021703;459;;
;;;
Categorías;Casos;%;Acumulado %
1;37;8;8
2;21;5;13
3;29;7;20
4;32;7;27
5;30;7;34
6;41;9;43
7;52;12;55
8;61;14;68
9;59;13;82
10;82;18;100
Total;444;100;100
;;;
Ignorado :;10;;
;;;
AREA # 020021704;460;;
;;;
Categorías;Casos;%;Acumulado %
1;20;12;12
2;7;4;16
3;8;5;21
4;23;14;35
5;12;7;42
6;13;8;50
7;14;8;58
8;16;10;68
9;23;14;82
10;30;18;100
Total;166;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020021705;461;;
;;;
Categorías;Casos;%;Acumulado %
1;36;13;13
2;7;2;15
3;15;5;20
4;17;6;26
5;28;10;36
6;26;9;45
7;24;8;54
8;20;7;61
9;46;16;77
10;65;23;100
Total;284;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020021706;462;;
;;;
Categorías;Casos;%;Acumulado %
1;39;9;9
2;21;5;13
3;24;5;19
4;40;9;28
5;32;7;35
6;43;10;45
7;38;9;53
8;56;13;66
9;75;17;83
10;78;17;100
Total;446;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020021707;463;;
;;;
Categorías;Casos;%;Acumulado %
1;63;11;11
2;23;4;15
3;37;7;22
4;50;9;31
5;38;7;37
6;65;12;49
7;56;10;59
8;71;13;72
9;75;13;85
10;85;15;100
Total;563;100;100
;;;
Ignorado :;14;;
;;;
AREA # 020021708;464;;
;;;
Categorías;Casos;%;Acumulado %
1;46;10;10
2;32;7;16
3;36;7;24
4;37;8;31
5;37;8;39
6;48;10;49
7;44;9;58
8;52;11;69
9;77;16;85
10;72;15;100
Total;481;100;100
;;;
Ignorado :;8;;
;;;
AREA # 020021709;465;;
;;;
Categorías;Casos;%;Acumulado %
1;20;6;6
2;14;4;9
3;17;5;14
4;33;9;23
5;29;8;31
6;44;12;44
7;27;8;51
8;51;14;65
9;51;14;80
10;73;20;100
Total;359;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020021801;466;;
;;;
Categorías;Casos;%;Acumulado %
1;46;10;10
2;20;4;15
3;31;7;22
4;51;11;33
5;47;10;43
6;39;9;52
7;39;9;61
8;47;10;71
9;58;13;84
10;73;16;100
Total;451;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020021802;467;;
;;;
Categorías;Casos;%;Acumulado %
1;78;14;14
2;21;4;18
3;32;6;24
4;29;5;29
5;46;8;38
6;67;12;50
7;62;11;62
8;64;12;73
9;65;12;85
10;80;15;100
Total;544;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020021803;468;;
;;;
Categorías;Casos;%;Acumulado %
1;39;10;10
2;21;5;15
3;31;8;23
4;33;8;32
5;23;6;38
6;27;7;44
7;31;8;52
8;51;13;65
9;62;16;81
10;74;19;100
Total;392;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020021804;469;;
;;;
Categorías;Casos;%;Acumulado %
1;28;11;11
2;16;6;17
3;13;5;22
4;20;8;30
5;30;12;41
6;24;9;51
7;23;9;59
8;31;12;71
9;37;14;86
10;37;14;100
Total;259;100;100
;;;
Ignorado :;8;;
;;;
AREA # 020021805;470;;
;;;
Categorías;Casos;%;Acumulado %
1;15;6;6
2;13;5;11
3;23;9;21
4;22;9;30
5;17;7;36
6;21;9;45
7;28;11;56
8;32;13;69
9;33;13;83
10;43;17;100
Total;247;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020021806;471;;
;;;
Categorías;Casos;%;Acumulado %
1;51;14;14
2;22;6;20
3;21;6;26
4;36;10;36
5;26;7;44
6;26;7;51
7;36;10;61
8;45;13;73
9;47;13;87
10;48;13;100
Total;358;100;100
;;;
Ignorado :;9;;
;;;
AREA # 020021807;472;;
;;;
Categorías;Casos;%;Acumulado %
1;19;7;7
2;11;4;11
3;20;7;18
4;23;8;27
5;26;10;36
6;21;8;44
7;29;11;55
8;38;14;69
9;37;14;82
10;48;18;100
Total;272;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020021808;473;;
;;;
Categorías;Casos;%;Acumulado %
1;24;7;7
2;22;7;14
3;22;7;21
4;34;10;31
5;46;14;45
6;34;10;55
7;35;11;66
8;39;12;78
9;36;11;88
10;38;12;100
Total;330;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020021901;474;;
;;;
Categorías;Casos;%;Acumulado %
1;30;8;8
2;16;4;12
3;27;7;19
4;41;11;30
5;31;8;38
6;37;10;47
7;36;9;57
8;49;13;69
9;69;18;87
10;49;13;100
Total;385;100;100
;;;
Ignorado :;8;;
;;;
AREA # 020021902;475;;
;;;
Categorías;Casos;%;Acumulado %
1;30;10;10
2;16;5;15
3;20;7;22
4;25;8;30
5;35;12;42
6;22;7;49
7;25;8;57
8;30;10;67
9;47;16;83
10;51;17;100
Total;301;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020021903;476;;
;;;
Categorías;Casos;%;Acumulado %
1;24;8;8
2;8;3;11
3;23;8;18
4;22;7;26
5;33;11;37
6;36;12;49
7;36;12;60
8;37;12;73
9;41;14;86
10;41;14;100
Total;301;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020021904;477;;
;;;
Categorías;Casos;%;Acumulado %
1;45;9;9
2;16;3;12
3;31;6;19
4;54;11;30
5;39;8;37
6;49;10;47
7;46;9;57
8;69;14;71
9;62;13;83
10;83;17;100
Total;494;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020021905;478;;
;;;
Categorías;Casos;%;Acumulado %
1;33;9;9
2;23;6;16
3;26;7;23
4;28;8;31
5;38;11;42
6;28;8;50
7;33;9;59
8;42;12;71
9;55;15;86
10;49;14;100
Total;355;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020021906;479;;
;;;
Categorías;Casos;%;Acumulado %
1;56;14;14
2;30;7;21
3;30;7;28
4;29;7;35
5;28;7;42
6;39;9;51
7;33;8;59
8;48;12;71
9;72;17;88
10;49;12;100
Total;414;100;100
;;;
Ignorado :;10;;
;;;
AREA # 020021907;480;;
;;;
Categorías;Casos;%;Acumulado %
1;44;14;14
2;19;6;20
3;20;6;26
4;32;10;36
5;27;8;45
6;22;7;52
7;32;10;62
8;42;13;75
9;42;13;88
10;38;12;100
Total;318;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020021908;481;;
;;;
Categorías;Casos;%;Acumulado %
1;45;12;12
2;21;6;18
3;36;10;27
4;40;11;38
5;31;8;47
6;32;9;55
7;32;9;64
8;35;9;73
9;55;15;88
10;45;12;100
Total;372;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020022001;482;;
;;;
Categorías;Casos;%;Acumulado %
1;29;7;7
2;24;5;12
3;26;6;18
4;29;7;24
5;40;9;33
6;56;13;46
7;47;11;57
8;55;12;69
9;67;15;84
10;70;16;100
Total;443;100;100
;;;
Ignorado :;14;;
;;;
AREA # 020022002;483;;
;;;
Categorías;Casos;%;Acumulado %
1;40;9;9
2;29;7;16
3;36;8;24
4;32;7;31
5;30;7;38
6;43;10;48
7;46;10;58
8;55;12;71
9;68;15;86
10;62;14;100
Total;441;100;100
;;;
Ignorado :;8;;
;;;
AREA # 020022003;484;;
;;;
Categorías;Casos;%;Acumulado %
1;43;12;12
2;11;3;15
3;22;6;21
4;31;8;29
5;34;9;38
6;32;9;47
7;36;10;57
8;45;12;69
9;55;15;84
10;59;16;100
Total;368;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020022004;485;;
;;;
Categorías;Casos;%;Acumulado %
1;41;11;11
2;27;7;18
3;23;6;24
4;30;8;32
5;44;12;44
6;48;13;57
7;31;8;65
8;35;9;74
9;50;13;88
10;47;13;100
Total;376;100;100
;;;
Ignorado :;10;;
;;;
AREA # 020022005;486;;
;;;
Categorías;Casos;%;Acumulado %
1;37;15;15
2;17;7;22
3;17;7;28
4;14;6;34
5;22;9;43
6;35;14;57
7;21;8;65
8;25;10;75
9;28;11;86
10;34;14;100
Total;250;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020022006;487;;
;;;
Categorías;Casos;%;Acumulado %
1;38;11;11
2;25;7;18
3;20;6;24
4;35;10;35
5;37;11;45
6;29;8;54
7;33;10;63
8;37;11;74
9;43;13;87
10;45;13;100
Total;342;100;100
;;;
Ignorado :;14;;
;;;
AREA # 020022007;488;;
;;;
Categorías;Casos;%;Acumulado %
1;28;11;11
2;12;5;16
3;17;7;23
4;15;6;30
5;22;9;39
6;22;9;48
7;23;9;57
8;31;13;70
9;31;13;82
10;43;18;100
Total;244;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020022008;489;;
;;;
Categorías;Casos;%;Acumulado %
1;33;11;11
2;17;6;17
3;16;6;23
4;22;8;30
5;24;8;39
6;19;7;45
7;24;8;53
8;33;11;65
9;55;19;84
10;47;16;100
Total;290;100;100
;;;
Ignorado :;11;;
;;;
AREA # 020022101;490;;
;;;
Categorías;Casos;%;Acumulado %
1;36;8;8
2;17;4;12
3;27;6;18
4;39;9;26
5;29;6;33
6;46;10;43
7;62;14;56
8;46;10;67
9;63;14;80
10;89;20;100
Total;454;100;100
;;;
Ignorado :;8;;
;;;
AREA # 020022102;491;;
;;;
Categorías;Casos;%;Acumulado %
1;27;6;6
2;23;5;11
3;25;6;17
4;44;10;27
5;37;8;36
6;41;9;45
7;51;12;56
8;57;13;69
9;60;14;83
10;74;17;100
Total;439;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020022103;492;;
;;;
Categorías;Casos;%;Acumulado %
1;35;10;10
2;26;7;17
3;22;6;23
4;28;8;31
5;39;11;42
6;38;11;53
7;38;11;63
8;35;10;73
9;45;13;85
10;52;15;100
Total;358;100;100
;;;
Ignorado :;11;;
;;;
AREA # 020022104;493;;
;;;
Categorías;Casos;%;Acumulado %
1;50;10;10
2;33;6;16
3;31;6;22
4;45;9;30
5;51;10;40
6;42;8;48
7;53;10;58
8;65;12;70
9;77;15;85
10;79;15;100
Total;526;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020022105;494;;
;;;
Categorías;Casos;%;Acumulado %
1;42;8;8
2;20;4;12
3;23;5;17
4;55;11;28
5;35;7;35
6;50;10;45
7;51;10;56
8;59;12;67
9;76;15;83
10;86;17;100
Total;497;100;100
;;;
Ignorado :;11;;
;;;
AREA # 020022106;495;;
;;;
Categorías;Casos;%;Acumulado %
1;50;10;10
2;20;4;15
3;39;8;23
4;30;6;29
5;36;8;37
6;44;9;46
7;43;9;55
8;56;12;66
9;83;17;84
10;78;16;100
Total;479;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020022201;496;;
;;;
Categorías;Casos;%;Acumulado %
1;27;8;8
2;22;6;14
3;14;4;18
4;34;10;27
5;31;9;36
6;22;6;42
7;48;13;55
8;37;10;66
9;64;18;84
10;58;16;100
Total;357;100;100
;;;
Ignorado :;11;;
;;;
AREA # 020022202;497;;
;;;
Categorías;Casos;%;Acumulado %
1;20;7;7
2;13;5;12
3;12;4;16
4;26;9;26
5;16;6;31
6;31;11;43
7;28;10;53
8;36;13;66
9;32;12;77
10;63;23;100
Total;277;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020022203;498;;
;;;
Categorías;Casos;%;Acumulado %
1;20;10;10
2;6;3;13
3;9;4;17
4;12;6;23
5;9;4;28
6;21;10;38
7;15;7;46
8;31;15;61
9;37;18;79
10;42;21;100
Total;202;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020022204;499;;
;;;
Categorías;Casos;%;Acumulado %
1;32;7;7
2;17;4;10
3;22;5;15
4;37;8;23
5;35;7;30
6;44;9;40
7;53;11;51
8;49;10;61
9;82;17;78
10;102;22;100
Total;473;100;100
;;;
Ignorado :;10;;
;;;
AREA # 020022205;500;;
;;;
Categorías;Casos;%;Acumulado %
1;37;7;7
2;28;5;13
3;29;6;18
4;26;5;23
5;43;8;31
6;46;9;40
7;55;11;51
8;64;12;63
9;83;16;79
10;108;21;100
Total;519;100;100
;;;
Ignorado :;9;;
;;;
AREA # 020022206;501;;
;;;
Categorías;Casos;%;Acumulado %
1;68;13;13
2;28;5;18
3;24;4;22
4;28;5;27
5;46;8;36
6;46;8;44
7;41;8;52
8;68;13;64
9;98;18;82
10;97;18;100
Total;544;100;100
;;;
Ignorado :;13;;
;;;
AREA # 020022301;502;;
;;;
Categorías;Casos;%;Acumulado %
1;36;8;8
2;28;7;15
3;28;7;21
4;33;8;29
5;24;6;35
6;31;7;42
7;47;11;53
8;46;11;64
9;60;14;78
10;96;22;100
Total;429;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020022302;503;;
;;;
Categorías;Casos;%;Acumulado %
1;34;7;7
2;30;6;13
3;39;8;20
4;35;7;27
5;39;8;35
6;47;9;45
7;42;8;53
8;73;15;67
9;78;16;83
10;86;17;100
Total;503;100;100
;;;
Ignorado :;9;;
;;;
AREA # 020022303;504;;
;;;
Categorías;Casos;%;Acumulado %
1;38;9;9
2;21;5;14
3;24;6;19
4;22;5;24
5;32;7;31
6;44;10;42
7;55;13;54
8;62;14;68
9;59;14;82
10;79;18;100
Total;436;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020022304;505;;
;;;
Categorías;Casos;%;Acumulado %
1;38;10;10
2;23;6;16
3;20;5;22
4;37;10;32
5;32;9;40
6;32;9;49
7;34;9;58
8;51;14;72
9;54;15;86
10;51;14;100
Total;372;100;100
;;;
Ignorado :;9;;
;;;
AREA # 020022305;506;;
;;;
Categorías;Casos;%;Acumulado %
1;18;6;6
2;13;4;11
3;21;7;18
4;20;7;24
5;36;12;37
6;22;7;44
7;43;15;59
8;36;12;71
9;39;13;84
10;46;16;100
Total;294;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020022306;507;;
;;;
Categorías;Casos;%;Acumulado %
1;13;7;7
2;11;6;12
3;13;7;19
4;17;9;27
5;10;5;32
6;20;10;42
7;16;8;50
8;38;19;69
9;29;15;84
10;33;17;100
Total;200;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020022307;508;;
;;;
Categorías;Casos;%;Acumulado %
1;18;8;8
2;13;5;13
3;16;7;20
4;20;8;28
5;19;8;36
6;17;7;43
7;24;10;54
8;34;14;68
9;41;17;85
10;35;15;100
Total;237;100;100
;;;
AREA # 020022308;509;;
;;;
Categorías;Casos;%;Acumulado %
1;25;13;13
2;8;4;18
3;13;7;25
4;16;9;33
5;19;10;44
6;17;9;53
7;23;12;65
8;19;10;75
9;19;10;85
10;27;15;100
Total;186;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020022309;510;;
;;;
Categorías;Casos;%;Acumulado %
1;41;9;9
2;18;4;13
3;36;8;21
4;36;8;29
5;29;6;35
6;49;11;46
7;36;8;54
8;54;12;66
9;64;14;80
10;89;20;100
Total;452;100;100
;;;
Ignorado :;11;;
;;;
AREA # 020022401;511;;
;;;
Categorías;Casos;%;Acumulado %
1;31;7;7
2;22;5;12
3;29;7;18
4;49;11;29
5;32;7;37
6;42;9;46
7;48;11;57
8;51;11;68
9;68;15;84
10;73;16;100
Total;445;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020022402;512;;
;;;
Categorías;Casos;%;Acumulado %
1;29;8;8
2;19;5;13
3;25;7;20
4;25;7;26
5;23;6;33
6;39;11;43
7;41;11;54
8;43;12;66
9;53;14;80
10;73;20;100
Total;370;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020022403;513;;
;;;
Categorías;Casos;%;Acumulado %
1;24;7;7
2;7;2;9
3;20;6;15
4;28;8;24
5;33;10;34
6;27;8;42
7;38;11;53
8;51;15;69
9;48;14;83
10;56;17;100
Total;332;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020022404;514;;
;;;
Categorías;Casos;%;Acumulado %
1;35;8;8
2;13;3;11
3;28;6;17
4;39;9;25
5;34;7;33
6;45;10;42
7;50;11;53
8;59;13;66
9;81;18;84
10;73;16;100
Total;457;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020022405;515;;
;;;
Categorías;Casos;%;Acumulado %
1;48;10;10
2;26;5;15
3;30;6;21
4;41;8;29
5;39;8;37
6;56;11;48
7;46;9;58
8;53;11;68
9;84;17;85
10;72;15;100
Total;495;100;100
;;;
Ignorado :;11;;
;;;
AREA # 020022406;516;;
;;;
Categorías;Casos;%;Acumulado %
1;46;10;10
2;21;5;15
3;32;7;21
4;40;9;30
5;31;7;37
6;38;8;45
7;55;12;57
8;43;9;66
9;82;18;84
10;74;16;100
Total;462;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020022501;517;;
;;;
Categorías;Casos;%;Acumulado %
1;31;10;10
2;7;2;12
3;15;5;17
4;29;9;27
5;21;7;33
6;28;9;43
7;30;10;52
8;39;13;65
9;55;18;83
10;53;17;100
Total;308;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020022502;518;;
;;;
Categorías;Casos;%;Acumulado %
1;44;13;13
2;10;3;16
3;17;5;21
4;24;7;28
5;21;6;34
6;32;9;43
7;36;10;53
8;47;14;67
9;58;17;84
10;55;16;100
Total;344;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020022503;519;;
;;;
Categorías;Casos;%;Acumulado %
1;17;10;10
2;8;5;14
3;10;6;20
4;12;7;27
5;17;10;37
6;19;11;48
7;13;8;55
8;28;16;72
9;24;14;86
10;25;14;100
Total;173;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020022504;520;;
;;;
Categorías;Casos;%;Acumulado %
1;41;10;10
2;17;4;14
3;27;6;20
4;35;8;29
5;36;9;37
6;42;10;47
7;29;7;54
8;48;11;66
9;66;16;82
10;77;18;100
Total;418;100;100
;;;
Ignorado :;9;;
;;;
AREA # 020022505;521;;
;;;
Categorías;Casos;%;Acumulado %
1;44;10;10
2;19;4;14
3;31;7;21
4;44;10;30
5;35;8;38
6;50;11;49
7;29;6;55
8;57;13;68
9;74;16;84
10;73;16;100
Total;456;100;100
;;;
Ignorado :;13;;
;;;
AREA # 020022506;522;;
;;;
Categorías;Casos;%;Acumulado %
1;48;14;14
2;28;8;22
3;34;10;31
4;32;9;40
5;46;13;53
6;26;7;61
7;18;5;66
8;26;7;73
9;49;14;87
10;45;13;100
Total;352;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020022507;523;;
;;;
Categorías;Casos;%;Acumulado %
1;41;11;11
2;21;5;16
3;27;7;23
4;30;8;31
5;30;8;39
6;42;11;50
